"ID","x","y","label","truth"
"cell_4747",7477.09814453125,40989.73828125,8,"Layer 2-3 medial"
"cell_344",21328.6328125,33018.734375,4,"Layer 3-4"
"cell_5027",5737.76123046875,36727.10546875,4,"Layer 5"
"cell_3342",9073.62890625,43563.46875,8,"Layer 2-3 medial"
"cell_879",18317.83203125,21042.302734375,6,"Layer 6"
"cell_6546",4611.9326171875,26062.81640625,5,"Hippocampus"
"cell_3733",9265.2919921875,37488.8984375,14,"Layer 4"
"cell_5555",9193.2333984375,22232.326171875,4,"Hippocampus"
"cell_2170",16051.1982421875,29236.8671875,10,"Layer 5"
"cell_5538",5260.87548828125,24275.142578125,5,"Hippocampus"
"cell_5457",8875.28125,22777.8828125,16,"Hippocampus"
"cell_114",21456.52734375,31652.404296875,7,"Layer 4"
"cell_3629",11564.044921875,34787.07421875,14,"Layer 4"
"cell_5904",3528.58276367188,40613.6796875,14,"Layer 4"
"cell_6469",4156.59619140625,30089.146484375,12,"White matter"
"cell_4383",9193.2333984375,22232.326171875,4,"Hippocampus"
"cell_98",21631.23828125,33081.203125,4,"Layer 3-4"
"cell_371",20703.40625,33621.515625,4,"Layer 4"
"cell_4881",9265.2919921875,37488.8984375,14,"Layer 4"
"cell_105",21584.5078125,33589.4453125,4,"Layer 2-3 lateral"
"cell_1661",13145.0390625,39844.0546875,8,"Layer 2-3 medial"
"cell_5037",5273.3193359375,38036.35546875,5,"Layer 4"
"cell_3724",9474.65234375,37995.08203125,14,"Layer 4"
"cell_380",20452.34765625,33576.578125,7,"Layer 4"
"cell_2216",14803.4423828125,27658.89453125,10,"Layer 6"
"cell_6578",1923.03857421875,25935.490234375,5,"Hippocampus"
"cell_2615",15422.9658203125,23204.23046875,13,"Layer 6"
"cell_2142",16721.125,30508.0703125,7,"Layer 4"
"cell_4278",8884.4697265625,23266.435546875,16,"Hippocampus"
"cell_5034",5360.67138671875,38417.921875,5,"Layer 4"
"cell_1940",16703.826171875,33141.68359375,7,"Layer 4"
"cell_3673",10456.0947265625,38253.6015625,14,"Layer 4"
"cell_4246",10150.1572265625,22951.021484375,4,"Hippocampus"
"cell_6756",278.031097412109,44551.94140625,16,"Layer 2-3 medial"
"cell_3690",10040.203125,37280.9765625,14,"Layer 4"
"cell_4550",8390.3857421875,44602.546875,5,"Layer 2-3 medial"
"cell_4066",10791.5986328125,27467.51171875,13,"Layer 6"
"cell_6",23801.017578125,37068.5078125,5,"Pia Layer 1"
"cell_6147",2669.21630859375,36033.640625,16,"Layer 5"
"cell_6150",2552.27514648438,36509.48046875,16,"Layer 5"
"cell_520",17745.109375,30967.951171875,7,"Layer 4"
"cell_302",17707.84375,38472.14453125,10,"Layer 2-3 lateral"
"cell_877",18422.525390625,22414.599609375,6,"Layer 6"
"cell_599",20296.6015625,26602.6328125,7,"Layer 4"
"cell_7080",244.460342407227,39391.203125,14,"Layer 4"
"cell_2225",14573.37109375,27164.931640625,10,"Layer 6"
"cell_4526",9073.62890625,43563.46875,8,"Layer 2-3 medial"
"cell_1676",12675.3623046875,40666.6640625,8,"Layer 2-3 medial"
"cell_3310",11327.568359375,44356.4609375,5,"Pia Layer 1"
"cell_660",18642.986328125,27295.80078125,10,"Layer 4"
"cell_3394",11933.8994140625,41149.18359375,8,"Layer 2-3 lateral"
"cell_1734",15962.0869140625,36921.2578125,8,"Layer 2-3 lateral"
"cell_6575",2221.2421875,25338.70703125,5,"Hippocampus"
"cell_5302",8823.1298828125,28853.701171875,6,"Layer 6"
"cell_5161",7439.84375,33965.859375,4,"Layer 6"
"cell_4337",11080.3447265625,21048.037109375,11,"Hippocampus"
"cell_6346",2566.48583984375,30832.056640625,12,"White matter"
"cell_3648",11035.126953125,37920.32421875,14,"Layer 3-4"
"cell_5917",3118.529296875,39913.23046875,7,"Layer 4"
"cell_1590",15562.654296875,39352.7734375,8,"Layer 2-3 medial"
"cell_4108",9933.384765625,28204.0625,12,"White matter"
"cell_2638",14535.3251953125,19784.697265625,12,"White matter"
"cell_2668",13307.8642578125,20082.220703125,4,"White matter"
"cell_66",22555.705078125,34206.22265625,4,"Layer 2-3 lateral"
"cell_4156",8823.1298828125,28853.701171875,6,"Layer 6"
"cell_6560",3621.26293945312,26810.427734375,5,"Hippocampus"
"cell_3826",11617.5029296875,33426.3984375,16,"Layer 5"
"cell_5537",5318.859375,24107.95703125,5,"Hippocampus"
"cell_1553",13594.251953125,43019.02734375,5,"Pia Layer 1"
"cell_5237",5647.3916015625,34305.6875,4,"Layer 6"
"cell_3036",13356.171875,7393.1328125,1,"White matter"
"cell_6574",2167.69091796875,25703.404296875,5,"Hippocampus"
"cell_432",19650.58203125,34383.140625,7,"Layer 2-3 lateral"
"cell_5089",8767.0458984375,34242.60546875,4,"Layer 5"
"cell_913",17397.171875,20582.3984375,6,"Layer 6"
"cell_3736",9142.91796875,39021.76171875,14,"Layer 4"
"cell_4191",12474.8125,25771.009765625,12,"Layer 6"
"cell_3942",8664.625,31919.26171875,13,"Layer 6"
"cell_3303",12234.0517578125,43629.16015625,5,"Pia Layer 1"
"cell_1413",19571.30078125,6810.03662109375,6,"Internal Capsule Caudoputamen"
"cell_2356",16440.087890625,25658.53125,5,"Layer 6"
"cell_586",20593.306640625,26800.322265625,7,"Layer 4"
"cell_5144",7760.2392578125,35144.578125,8,"Layer 5"
"cell_4878",9314.8154296875,36488.44140625,14,"Layer 4"
"cell_4155",8819.7978515625,28338.7109375,12,"White matter"
"cell_1254",20273.6015625,8264.2470703125,6,"Internal Capsule Caudoputamen"
"cell_4858",5037.64697265625,40478.95703125,5,"Layer 4"
"cell_3297",10405.474609375,47400.8828125,5,"Pia Layer 1"
"cell_4709",8533.0029296875,40144.3203125,14,"Layer 2-3 medial"
"cell_2635",14664.9248046875,21565.06640625,12,"White matter"
"cell_5525",5770.39990234375,23914.130859375,5,"Hippocampus"
"cell_2546",17092.890625,22083.052734375,6,"Layer 6"
"cell_216",20178.2734375,36452.3984375,10,"Layer 2-3 lateral"
"cell_6561",3556.7646484375,25676.21484375,5,"Hippocampus"
"cell_265",18672.212890625,36112.4296875,10,"Layer 2-3 lateral"
"cell_5142",7818.0380859375,32050.619140625,13,"Layer 6"
"cell_236",19642.73828125,37195.20703125,10,"Layer 2-3 lateral"
"cell_739",20010.345703125,25814.369140625,2,"Layer 4"
"cell_2653",13898.681640625,22443.208984375,12,"White matter"
"cell_317",17225.341796875,36584.28125,10,"Layer 2-3 lateral"
"cell_754",18853.046875,25522.24609375,9,"Layer 4"
"cell_2756",13869.552734375,16268.1845703125,2,"Hippocampus"
"cell_6592",1154.11877441406,47567.97265625,5,"Pia Layer 1"
"cell_740",20003.59375,25773.50390625,2,"Layer 4"
"cell_5636",5224.4931640625,44477.703125,8,"Layer 2-3 medial"
"cell_3327",9640.296875,43422.49609375,8,"Layer 2-3 medial"
"cell_6556",3891.6005859375,26300.583984375,5,"Hippocampus"
"cell_1552",13653.1103515625,42936.09375,5,"Pia Layer 1"
"cell_40",21341.9921875,35914.98046875,4,"Layer 2-3 lateral"
"cell_4548",8469.0654296875,43704.609375,8,"Layer 2-3 medial"
"cell_3345",8922.580078125,44391.4765625,2,"Layer 2-3 medial"
"cell_333",16923.46484375,36775.19921875,10,"Layer 2-3 lateral"
"cell_3001",14151.33203125,9371.2841796875,1,"White matter"
"cell_623",19731.6171875,31103.205078125,7,"Layer 4"
"cell_358",20907.923828125,31452.890625,7,"Layer 4"
"cell_4087",10372.951171875,29744.177734375,13,"Layer 6"
"cell_3139",16020.279296875,1916.38879394531,5,"Ventricle"
"cell_4650",5224.4931640625,44477.703125,8,"Layer 2-3 medial"
"cell_5159",7465.08837890625,31448.716796875,13,"Layer 6"
"cell_3349",8860.14453125,45422.64453125,5,"Pia Layer 1"
"cell_1566",12694.58984375,42585.62109375,5,"Pia Layer 1"
"cell_4194",12419.1083984375,27082.87109375,13,"Layer 6"
"cell_5951",2509.5009765625,41951.8046875,14,"Layer 4"
"cell_5535",5337.38134765625,23981.515625,5,"Hippocampus"
"cell_3002",14110.2265625,9966.13671875,1,"White matter"
"cell_6565",3041.24633789062,27098.5390625,5,"Hippocampus"
"cell_3450",10587.6181640625,40219.35546875,14,"Layer 2-3 medial"
"cell_5561",8954.28515625,22873.02734375,16,"Hippocampus"
"cell_396",20125.47265625,33755.078125,7,"Layer 4"
"cell_4515",4788.541015625,47095.890625,5,"Pia Layer 1"
"cell_3344",8962.2578125,44404.65234375,2,"Layer 2-3 medial"
"cell_3634",11522.93359375,38106.00390625,14,"Layer 3-4"
"cell_407",20003.1328125,31825.466796875,7,"Layer 4"
"cell_700",17680.953125,28034.640625,10,"Layer 5"
"cell_19",22331.63671875,37767.2421875,5,"Pia Layer 1"
"cell_25",22041.5,37900.4375,5,"Pia Layer 1"
"cell_3511",9186.6708984375,42058.078125,8,"Layer 2-3 medial"
"cell_1681",17225.341796875,36584.28125,10,"Layer 2-3 lateral"
"cell_783",18056.056640625,26195.453125,9,"Layer 4"
"cell_5865",4361.82666015625,40502.6171875,14,"Layer 4"
"cell_5922",3106.90454101562,38616.28125,16,"Layer 4"
"cell_6535",691.37109375,29378.080078125,2,"Hippocampus"
"cell_5959",2376.27954101562,40426.078125,7,"Layer 4"
"cell_3825",11631.337890625,33514.4296875,16,"Layer 4"
"cell_6326",2953.8017578125,34931.546875,8,"Layer 6"
"cell_1372",17602.5703125,7285.69580078125,1,"Ventricle"
"cell_779",18088.490234375,22961.521484375,6,"Layer 6"
"cell_5147",7695.154296875,31741.4140625,13,"Layer 6"
"cell_4535",8853.2587890625,46457.9609375,5,"Pia Layer 1"
"cell_6294",3777.54907226562,31695.59375,3,"Layer 6"
"cell_3606",11929.7353515625,35849.796875,14,"Layer 4"
"cell_4814",6014.35888671875,42306.7265625,14,"Layer 2-3 medial"
"cell_2182",15705.16015625,27653.318359375,10,"Layer 6"
"cell_2621",15309.658203125,20951.6171875,12,"White matter"
"cell_3383",12406.8193359375,43052.828125,5,"Pia Layer 1"
"cell_419",19873.619140625,31877.041015625,7,"Layer 4"
"cell_867",18662.01171875,20101.177734375,6,"Layer 6"
"cell_3991",12370.3310546875,28297.759765625,13,"Layer 6"
"cell_2507",13444.4765625,25692.47265625,6,"Layer 6"
"cell_4422",13172.259765625,12398.1748046875,15,"White matter"
"cell_1032",18412.658203125,15931.11328125,12,"White matter"
"cell_5833",5037.64697265625,40478.95703125,5,"Layer 4"
"cell_6571",2480.00317382812,25829.693359375,5,"Hippocampus"
"cell_3330",9521.4921875,44140.63671875,2,"Layer 2-3 medial"
"cell_6545",4768.2392578125,26043.4140625,16,"Hippocampus"
"cell_106",21560.505859375,31320.900390625,7,"Layer 4"
"cell_2189",15474.4873046875,29911.40234375,10,"Layer 5"
"cell_3407",11736.4423828125,41507.55078125,8,"Layer 2-3 lateral"
"cell_2465",14254.435546875,23787.3046875,6,"Layer 6"
"cell_406",20029.896484375,31882.302734375,7,"Layer 4"
"cell_2984",14549.0224609375,8600.732421875,1,"White matter"
"cell_3641",11305.318359375,35924.71484375,14,"Layer 4"
"cell_4172",13090.0009765625,26538.955078125,13,"Layer 6"
"cell_7370",224.190368652344,37129.91796875,16,"Layer 5"
"cell_3252",13700.0400390625,1487.05480957031,12,"White matter"
"cell_2197",15302.6767578125,30861.08203125,7,"Layer 5"
"cell_3479",9863.705078125,40358.2265625,14,"Layer 2-3 medial"
"cell_4556",8286.9580078125,44420.1328125,5,"Layer 2-3 medial"
"cell_1322",18613.88671875,10262.775390625,6,"Internal Capsule Caudoputamen"
"cell_627",19628.90234375,28002.900390625,7,"Layer 4"
"cell_1759",15425.962890625,36546.53515625,14,"Layer 3-4"
"cell_1697",16923.46484375,36775.19921875,10,"Layer 2-3 lateral"
"cell_1844",13935.70703125,38118.828125,8,"Layer 2-3 medial"
"cell_3305",12014.2080078125,43433.09765625,5,"Pia Layer 1"
"cell_3010",13902.2919921875,10581.494140625,1,"White matter"
"cell_3259",13582.10546875,1681.79553222656,12,"White matter"
"cell_3160",15574.7734375,3130.84887695312,5,"Ventricle"
"cell_289",18001.212890625,36373.015625,14,"Layer 2-3 lateral"
"cell_3940",8767.0458984375,34242.60546875,4,"Layer 5"
"cell_158",20240.107421875,39116.92578125,5,"Pia Layer 1"
"cell_2755",13887.4375,16517.76171875,2,"Hippocampus"
"cell_5592",3858.50537109375,47040.05078125,5,"Pia Layer 1"
"cell_2637",14549.3017578125,21661.80859375,12,"White matter"
"cell_4529",8922.580078125,44391.4765625,2,"Layer 2-3 medial"
"cell_5301",8819.7978515625,28338.7109375,12,"White matter"
"cell_211",20439.447265625,35608.11328125,4,"Layer 2-3 lateral"
"cell_4209",11858.0419921875,26755.099609375,12,"Layer 6"
"cell_4551",8380.0390625,44531.1796875,5,"Layer 2-3 medial"
"cell_5184",6901.3505859375,33716.17578125,4,"Layer 6"
"cell_3685",10129.4794921875,37088.98046875,14,"Layer 4"
"cell_2738",15334.107421875,17266.181640625,12,"White matter"
"cell_1776",15137.2939453125,37564.2421875,8,"Layer 2-3 lateral"
"cell_936",16983.095703125,18737.173828125,12,"White matter"
"cell_2754",13981.3740234375,16216.251953125,2,"Hippocampus"
"cell_4509",6038.77587890625,46813.921875,5,"Pia Layer 1"
"cell_2588",16124.7353515625,21141.54296875,12,"Layer 6"
"cell_3693",9999.240234375,36447.3125,14,"Layer 4"
"cell_6584",1668.31921386719,25850.349609375,5,"Hippocampus"
"cell_5091",8664.625,31919.26171875,13,"Layer 6"
"cell_3895",9818.1259765625,33995.24609375,8,"Layer 5"
"cell_5937",2883.19482421875,41968.08203125,14,"Layer 4"
"cell_210",20485.373046875,35564.8515625,4,"Layer 2-3 lateral"
"cell_5526",5719.42724609375,25010.3515625,5,"Hippocampus"
"cell_6139",2793.88891601562,36419.34765625,16,"Layer 5"
"cell_116",21388.4140625,32097.890625,7,"Layer 4"
"cell_1964",16241.6708984375,34031.859375,7,"Layer 4"
"cell_4540",8673.248046875,45480.78515625,5,"Pia Layer 1"
"cell_7839",84.9198760986328,28327.923828125,5,"Hippocampus"
"cell_3173",15367.8466796875,2008.45178222656,5,"Ventricle"
"cell_6577",2057.89135742188,25798.10546875,5,"Hippocampus"
"cell_4973",7145.8427734375,35794.86328125,8,"Layer 5"
"cell_1459",18246.216796875,971.739440917969,1,"White matter"
"cell_349",21223.447265625,32091.73828125,7,"Layer 4"
"cell_5891",3762.38720703125,38859.16796875,7,"Layer 4"
"cell_220",20039.544921875,35249.48046875,10,"Layer 2-3 lateral"
"cell_4041",11177.173828125,30449.111328125,13,"Layer 6"
"cell_6585",1585.64123535156,25888.240234375,5,"Hippocampus"
"cell_4189",12612.244140625,25352.544921875,12,"Layer 6"
"cell_1563",12879.765625,43402.61328125,5,"Pia Layer 1"
"cell_6576",2129.97216796875,26576.14453125,5,"Hippocampus"
"cell_4465",12908.0849609375,10618.04296875,15,"White matter"
"cell_6562",3510.44702148438,25389.103515625,5,"Hippocampus"
"cell_2048",14459.6123046875,30744.326171875,7,"Layer 5"
"cell_5025",5754.9638671875,36497.609375,4,"Layer 5"
"cell_172",17671.8515625,39565.828125,10,"Layer 2-3 lateral"
"cell_4311",11869.3056640625,20462.640625,11,"Hippocampus"
"cell_411",19951.005859375,31745.32421875,7,"Layer 4"
"cell_926",17092.890625,22083.052734375,6,"Layer 6"
"cell_1400",20136.138671875,4281.59375,6,"White matter"
"cell_2651",13993.5107421875,22357.388671875,12,"White matter"
"cell_2054",14261.7314453125,33142.49609375,7,"Layer 4"
"cell_6745",504.410003662109,46343.89453125,14,"Layer 2-3 medial"
"cell_3356",8673.248046875,45480.78515625,5,"Pia Layer 1"
"cell_4745",7575.33740234375,42226.65625,8,"Layer 2-3 medial"
"cell_2864",13173.2421875,12408.7998046875,15,"White matter"
"cell_4517",4744.61376953125,47175.1328125,5,"Pia Layer 1"
"cell_2591",16093.3740234375,21267.7265625,12,"Layer 6"
"cell_280",18274.189453125,36763.484375,10,"Layer 2-3 lateral"
"cell_5625",1154.11877441406,47567.97265625,5,"Pia Layer 1"
"cell_2667",13381.7490234375,22253.556640625,12,"White matter"
"cell_4591",6806.60107421875,45552.18359375,8,"Layer 2-3 medial"
"cell_761",18656.23046875,25210.146484375,6,"Layer 6"
"cell_2740",15298.240234375,17348.216796875,12,"White matter"
"cell_2963",14792.763671875,11238.0380859375,1,"White matter"
"cell_3666",10613.77734375,39119.2265625,14,"Layer 2-3 medial"
"cell_2066",13975.04296875,34689.2421875,7,"Layer 4"
"cell_1599",15310.376953125,40071.89453125,8,"Layer 2-3 lateral"
"cell_1398",20194.33984375,4864.86962890625,6,"White matter"
"cell_1721",16232.1884765625,37959.8671875,8,"Layer 2-3 lateral"
"cell_6579",1888.20068359375,26097.060546875,5,"Hippocampus"
"cell_4109",9908.4853515625,28136.525390625,12,"White matter"
"cell_1550",13841.140625,42934.0546875,5,"Pia Layer 1"
"cell_3304",12184.923828125,43992.875,5,"Pia Layer 1"
"cell_3203",14978.380859375,438.551818847656,12,"White matter"
"cell_4201",12199.1103515625,25161.6328125,12,"White matter"
"cell_1551",13745.666015625,42904.78515625,5,"Pia Layer 1"
"cell_4285",13307.8642578125,20082.220703125,4,"White matter"
"cell_28",21968.42578125,35520.69140625,4,"Layer 2-3 lateral"
"cell_2357",16436.146484375,25759.021484375,5,"Layer 6"
"cell_2389",15668.837890625,23700.615234375,13,"Layer 6"
"cell_3331",9477.3056640625,44305.3671875,2,"Layer 2-3 medial"
"cell_4011",11874.0537109375,30539.74609375,13,"Layer 6"
"cell_712",17316.99609375,30850.8828125,7,"Layer 4"
"cell_15",22555.771484375,35407.55078125,4,"Layer 2-3 lateral"
"cell_2394",15631.7158203125,25915.2421875,13,"Layer 6"
"cell_3729",9334.169921875,36492.7890625,14,"Layer 4"
"cell_294",17925.66015625,35018.9140625,7,"Layer 3-4"
"cell_1365",17700.091796875,7243.90625,1,"White matter"
"cell_1938",16729.41015625,30972.64453125,7,"Layer 4"
"cell_6582",1722.86242675781,27190.46484375,5,"Hippocampus"
"cell_4674",9186.6708984375,42058.078125,8,"Layer 2-3 medial"
"cell_5108",8420.828125,33590.2890625,4,"Layer 5"
"cell_4533",8860.14453125,45422.64453125,5,"Pia Layer 1"
"cell_6558",3841.77563476562,26399.33984375,5,"Hippocampus"
"cell_3153",15661.34375,2758.93627929688,5,"Ventricle"
"cell_133",20907.923828125,31452.890625,7,"Layer 4"
"cell_630",19455.33984375,28058.013671875,7,"Layer 4"
"cell_4424",13231.4140625,11905.435546875,15,"White matter"
"cell_75",22317.525390625,32027.20703125,7,"Layer 4"
"cell_21",22193.27734375,37768.3203125,5,"Pia Layer 1"
"cell_3298",10350.388671875,47451.21875,5,"Pia Layer 1"
"cell_1987",15739.5361328125,31801.50390625,7,"Layer 4"
"cell_5096",8582.998046875,33805.984375,4,"Layer 5"
"cell_737",20138.05859375,25820.673828125,2,"Layer 4"
"cell_1562",12901.2919921875,43301.515625,5,"Pia Layer 1"
"cell_4528",8962.2578125,44404.65234375,2,"Layer 2-3 medial"
"cell_3448",10614.5537109375,40351.78515625,14,"Layer 2-3 medial"
"cell_782",18048.271484375,26742.712890625,9,"Layer 4"
"cell_6572",2309.51513671875,25324.4296875,5,"Hippocampus"
"cell_3869",10503.189453125,30864.38671875,13,"Layer 6"
"cell_1339",18354.634765625,8680.5244140625,6,"Internal Capsule Caudoputamen"
"cell_6581",1741.31481933594,25847.486328125,5,"Hippocampus"
"cell_241",19429.263671875,36642.54296875,10,"Layer 2-3 lateral"
"cell_2878",17092.48046875,9406.9482421875,1,"Ventricle"
"cell_1354",18041.787109375,7857.27294921875,3,"Internal Capsule Caudoputamen"
"cell_240",19507.109375,37345.40625,10,"Layer 2-3 lateral"
"cell_2985",14547.05859375,9747.220703125,1,"White matter"
"cell_1646",13753.3515625,39059.390625,8,"Layer 2-3 medial"
"cell_1805",14537.8623046875,38086.22265625,8,"Layer 2-3 lateral"
"cell_848",20060.806640625,19035.333984375,6,"Layer 6"
"cell_2490",13846.34765625,24433.9609375,6,"Layer 6"
"cell_1444",18475.689453125,6833.556640625,6,"White matter"
"cell_2758",13779.580078125,15818.3681640625,2,"Hippocampus"
"cell_1294",19375.490234375,8629.720703125,6,"Internal Capsule Caudoputamen"
"cell_889",18171.880859375,20698.138671875,6,"Layer 6"
"cell_5133",7942.04296875,32217.765625,13,"Layer 6"
"cell_6142",2780.86547851562,37914.828125,16,"Layer 4"
"cell_5580",4595.091796875,47026.63671875,5,"Pia Layer 1"
"cell_951",20670.794921875,16347.904296875,12,"Layer 6"
"cell_1441",18579.66796875,5710.6181640625,6,"White matter"
"cell_1658",13290.197265625,39710.73828125,8,"Layer 2-3 medial"
"cell_4162",8662.6025390625,29202.546875,6,"Layer 6"
"cell_1251",20370.33203125,6711.31201171875,6,"Internal Capsule Caudoputamen"
"cell_153",20670.794921875,16347.904296875,12,"Layer 6"
"cell_1093",20646.44140625,10649.6484375,1,"Internal Capsule Caudoputamen"
"cell_1223",17009.568359375,11426.728515625,1,"White matter"
